ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Category	Part
IPR036574	Knottin, scorpion toxin-like superfamily	4/428	12/37487	7.713971325805977e-6	2.4299009676288826e-4	1.9014262653960348e-4	Glyma.08G165000/Glyma.09G058200/Glyma.10G125800/Glyma.18G183400	4	InterPro	Endosperm
IPR000757	Glycoside hydrolase family 16	7/428	65/37487	9.477442106234955e-6	2.755748550889856e-4	2.1564058557506258e-4	Glyma.01G081400/Glyma.05G064250/Glyma.12G163026/Glyma.16G162900/Glyma.18G096100/Glyma.18G130200/Glyma.20G067800	7	InterPro	Endosperm
IPR044791	Beta-glucanase/XTH	7/428	66/37487	1.049854325237442e-5	2.834606678141093e-4	2.2181132736219639e-4	Glyma.01G081400/Glyma.05G064250/Glyma.12G163026/Glyma.16G162900/Glyma.18G096100/Glyma.18G130200/Glyma.20G067800	7	InterPro	Endosperm
IPR003958	Transcription factor CBF/NF-Y/archaeal histone domain	6/428	52/37487	2.793143373269257e-5	7.038721300638527e-4	5.507882722025694e-4	Glyma.02G087200/Glyma.08G148200/Glyma.13G207500/Glyma.13G207600/Glyma.13G207700/Glyma.20G000600	6	InterPro	Endosperm
IPR016140	Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain	8/428	125/37487	9.938293499298385e-5	0.0023479218392092435	0.0018372766271729252	Glyma.02G281500/Glyma.08G304900/Glyma.09G055000/Glyma.09G055100/Glyma.14G032800/Glyma.18G114100/Glyma.18G114200/Glyma.18G114500	8	InterPro	Endosperm
IPR044653	C2H2-type zinc-finger protein AZF1/2/3-like	3/428	10/37487	1.6708455259705117e-4	0.003715174169510902	0.0029071677572613855	Glyma.11G084900/Glyma.13G073300/Glyma.20G047500	3	InterPro	Endosperm
26.9.3.2.3	External stimuli response.pathogen.defense mechanisms.defensin activities.defensin (PDF3)	9/967	10/44548	1.0116492622713173e-14	7.283874688353485e-13	6.069895573627904e-13	Glyma.06G244000/Glyma.06G244500/Glyma.06G244700/Glyma.06G272000/Glyma.06G272100/Glyma.08G228400/Glyma.09G058200/Glyma.12G142600/Glyma.15G164400	9	MapMan	Endosperm
15.5.3.12	RNA biosynthesis.transcriptional regulation.Homeobox  transcription factor superfamily.transcription factor (zf-HD)	9/967	43/44548	2.999047814042541e-7	1.0796572130553149e-5	8.997143442127624e-6	Glyma.08G189000/Glyma.09G238500/Glyma.09G238600/Glyma.09G238700/Glyma.12G165800/Glyma.12G168600/Glyma.12G168700/Glyma.18G257200/Glyma.18G257300	9	MapMan	Endosperm
15.5.14	RNA biosynthesis.transcriptional regulation.transcription factor (MADS/AGL)	11/967	113/44548	3.7021414161531564e-5	7.513911531362512e-4	6.261592942802094e-4	Glyma.03G083700/Glyma.08G034100/Glyma.09G266400/Glyma.10G084700/Glyma.10G084800/Glyma.10G085100/Glyma.10G085700/Glyma.10G086400/Glyma.11G186100/Glyma.18G053000/Glyma.20G136600	11	MapMan	Endosperm
15.5.49.3	RNA biosynthesis.transcriptional regulation.NF-Y transcription factor complex.component NF-YC	4/967	10/44548	4.1743952952013954e-5	7.513911531362512e-4	6.261592942802094e-4	Glyma.08G148200/Glyma.13G207500/Glyma.13G207600/Glyma.13G207700	4	MapMan	Endosperm
IPR003676	Small auxin-up RNA	19/141	192/37487	1.1135116805139341e-21	1.6145919367452046e-19	1.1721175584357205e-19	Glyma.03G183100/Glyma.06G006700/Glyma.06G278500/Glyma.06G278600/Glyma.06G280600/Glyma.06G281100/Glyma.06G281800/Glyma.09G073400/Glyma.09G218900/Glyma.09G219000/Glyma.09G221300/Glyma.12G033900/Glyma.12G035000/Glyma.12G124100/Glyma.12G124200/Glyma.12G124900/Glyma.12G125300/Glyma.12G125800/Glyma.19G183800	19	InterPro	Epicotyl
IPR001471	AP2/ERF domain	11/141	283/37487	1.1543163410412844e-8	5.579195648366208e-7	4.0502327755834547e-7	Glyma.02G132500/Glyma.03G111700/Glyma.03G258200/Glyma.05G049800/Glyma.10G239400/Glyma.14G106200/Glyma.14G147500/Glyma.16G199000/Glyma.17G131900/Glyma.17G219700/Glyma.20G196400	11	InterPro	Epicotyl
IPR036955	AP2/ERF domain superfamily	11/141	283/37487	1.1543163410412844e-8	5.579195648366208e-7	4.0502327755834547e-7	Glyma.02G132500/Glyma.03G111700/Glyma.03G258200/Glyma.05G049800/Glyma.10G239400/Glyma.14G106200/Glyma.14G147500/Glyma.16G199000/Glyma.17G131900/Glyma.17G219700/Glyma.20G196400	11	InterPro	Epicotyl
IPR016177	DNA-binding domain superfamily	11/141	306/37487	2.5721131842333835e-8	9.323910292846015e-7	6.768718905877326e-7	Glyma.02G132500/Glyma.03G111700/Glyma.03G258200/Glyma.05G049800/Glyma.10G239400/Glyma.14G106200/Glyma.14G147500/Glyma.16G199000/Glyma.17G131900/Glyma.17G219700/Glyma.20G196400	11	InterPro	Epicotyl
IPR045003	Fasciclin-like arabinogalactan protein, group A	5/141	38/37487	3.1839944045059413e-7	9.23358377306723e-6	6.703146114749351e-6	Glyma.08G119500/Glyma.11G156304/Glyma.12G068900/Glyma.12G069500/Glyma.15G086000	5	InterPro	Epicotyl
IPR044750	SRC2/BAP, C2 domain	4/141	27/37487	3.1466429180808697e-6	6.38101553007162e-5	4.632316174280669e-5	Glyma.03G016000/Glyma.03G016200/Glyma.07G076300/Glyma.07G076400	4	InterPro	Epicotyl
IPR000782	FAS1 domain	5/141	60/37487	3.2417564853568635e-6	6.38101553007162e-5	4.632316174280669e-5	Glyma.08G119500/Glyma.11G156304/Glyma.12G068900/Glyma.12G069500/Glyma.15G086000	5	InterPro	Epicotyl
IPR036378	FAS1 domain superfamily	5/141	61/37487	3.5205602924533076e-6	6.38101553007162e-5	4.632316174280669e-5	Glyma.08G119500/Glyma.11G156304/Glyma.12G068900/Glyma.12G069500/Glyma.15G086000	5	InterPro	Epicotyl
IPR036365	PGBD-like superfamily	3/141	19/37487	4.829352463240057e-5	6.827498394999522e-4	4.956441666061358e-4	Glyma.02G028100/Glyma.02G028200/Glyma.07G109400	3	InterPro	Epicotyl
IPR006026	Peptidase, metallopeptidase	3/141	20/37487	5.6659444777551094e-5	6.827498394999522e-4	4.956441666061358e-4	Glyma.02G028100/Glyma.02G028200/Glyma.07G109400	3	InterPro	Epicotyl
IPR015660	Achaete-scute transcription factor-related	3/141	20/37487	5.6659444777551094e-5	6.827498394999522e-4	4.956441666061358e-4	Glyma.06G291900/Glyma.12G114300/Glyma.13G238300	3	InterPro	Epicotyl
IPR021190	Peptidase M10A	3/141	20/37487	5.6659444777551094e-5	6.827498394999522e-4	4.956441666061358e-4	Glyma.02G028100/Glyma.02G028200/Glyma.07G109400	3	InterPro	Epicotyl
IPR001818	Peptidase M10, metallopeptidase	3/141	21/37487	6.592067415861606e-5	6.827498394999522e-4	4.956441666061358e-4	Glyma.02G028100/Glyma.02G028200/Glyma.07G109400	3	InterPro	Epicotyl
IPR002477	Peptidoglycan binding-like	3/141	21/37487	6.592067415861606e-5	6.827498394999522e-4	4.956441666061358e-4	Glyma.02G028100/Glyma.02G028200/Glyma.07G109400	3	InterPro	Epicotyl
IPR024079	Metallopeptidase, catalytic domain superfamily	3/141	25/37487	1.127482919849355e-4	0.0010899001558543765	7.912160841048106e-4	Glyma.02G028100/Glyma.02G028200/Glyma.07G109400	3	InterPro	Epicotyl
IPR003245	Phytocyanin domain	4/141	71/37487	1.532398851994086e-4	0.0013887364596196403	0.0010081571394697935	Glyma.07G178100/Glyma.07G178200/Glyma.12G115600/Glyma.20G010000	4	InterPro	Epicotyl
IPR000008	C2 domain	5/141	160/37487	3.604923452754752e-4	0.003074787650879053	0.002232150744739785	Glyma.03G016000/Glyma.03G016200/Glyma.07G076300/Glyma.07G076400/Glyma.11G239900	5	InterPro	Epicotyl
IPR035892	C2 domain superfamily	5/141	183/37487	6.639311985056202e-4	0.005348334654628607	0.0038826385877521663	Glyma.03G016000/Glyma.03G016200/Glyma.07G076300/Glyma.07G076400/Glyma.11G239900	5	InterPro	Epicotyl
15.5.7.2	RNA biosynthesis.transcriptional regulation.AP2/ERF  transcription factor superfamily.transcription factor (DREB)	7/182	94/44548	1.2835019601956787e-7	5.0056576447631465e-6	2.972320328874203e-6	Glyma.03G258200/Glyma.05G049800/Glyma.10G239400/Glyma.14G106200/Glyma.16G199000/Glyma.17G131900/Glyma.17G219700	7	MapMan	Epicotyl
27.2.6	Multi-process regulation.Programmed Cell Death (PCD) system.BON-interacting PCD co-suppressor (BAP)	4/182	14/44548	2.6131029096844596e-7	5.095550673884696e-6	3.025698105950427e-6	Glyma.03G016000/Glyma.03G016200/Glyma.07G076300/Glyma.07G076400	4	MapMan	Epicotyl
21.4.1.1.3	Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.Fasciclin-type arabinogalactan protein (FLA)	5/182	57/44548	3.79670102375513e-6	4.935711330881669e-5	2.930786755179399e-5	Glyma.08G119500/Glyma.11G156304/Glyma.12G068900/Glyma.12G069500/Glyma.15G086000	5	MapMan	Epicotyl
19.4.5.3	Protein homeostasis.proteolysis.metallopeptidase activities.M10-class metalloprotease (Matrixin)	3/182	21/44548	8.450071017153946e-5	8.238819241725097e-4	4.892146378352285e-4	Glyma.02G028100/Glyma.02G028200/Glyma.07G109400	3	MapMan	Epicotyl
19.2.2.1.4.3.3.1	Protein homeostasis.ubiquitin-proteasome system.ubiquitin-fold protein conjugation.ubiquitin conjugation (ubiquitylation).ubiquitin-ligase E3 activities.RING-domain E3 ligase activities.RING-H2-class ligase activities.ATL-subclass ligase	4/182	112/44548	0.0011872464810144465	0.009260522551912682	0.005498825806803753	Glyma.08G316400/Glyma.11G242500/Glyma.18G014600/Glyma.20G088900	4	MapMan	Epicotyl
GO:0045944	positive regulation of transcription by RNA polymerase II	33/385	139/33985	5.015396965251843e-34	5.296259195305946e-31	4.4346667903279455e-31	Glyma.01G064100/Glyma.01G064200/Glyma.01G169600/Glyma.02G121500/Glyma.02G121600/Glyma.02G287700/Glyma.03G019400/Glyma.04G027200/Glyma.04G159300/Glyma.04G245500/Glyma.04G257100/Glyma.05G018900/Glyma.05G148800/Glyma.05G163200/Glyma.06G027200/Glyma.06G117600/Glyma.06G205800/Glyma.06G324400/Glyma.07G081300/Glyma.08G105500/Glyma.08G120600/Glyma.08G250700/Glyma.08G269800/Glyma.08G310100/Glyma.11G073700/Glyma.13G034100/Glyma.14G027251/Glyma.14G155100/Glyma.16G091300/Glyma.17G080900/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	33	GO	Flower
GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	33/385	144/33985	1.7892935854483265e-33	9.447470131167164e-31	7.910561114613655e-31	Glyma.01G064100/Glyma.01G064200/Glyma.01G169600/Glyma.02G121500/Glyma.02G121600/Glyma.02G287700/Glyma.03G019400/Glyma.04G027200/Glyma.04G159300/Glyma.04G245500/Glyma.04G257100/Glyma.05G018900/Glyma.05G148800/Glyma.05G163200/Glyma.06G027200/Glyma.06G117600/Glyma.06G205800/Glyma.06G324400/Glyma.07G081300/Glyma.08G105500/Glyma.08G120600/Glyma.08G250700/Glyma.08G269800/Glyma.08G310100/Glyma.11G073700/Glyma.13G034100/Glyma.14G027251/Glyma.14G155100/Glyma.16G091300/Glyma.17G080900/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	33	GO	Flower
GO:0004857	enzyme inhibitor activity	32/385	283/33985	2.0100591721091637e-22	7.075408285824256e-20	5.924384928321746e-20	Glyma.01G111400/Glyma.02G008300/Glyma.02G011500/Glyma.03G068200/Glyma.03G215700/Glyma.03G220400/Glyma.03G223400/Glyma.03G234100/Glyma.07G024200/Glyma.07G024300/Glyma.07G024500/Glyma.07G024600/Glyma.07G026600/Glyma.07G245300/Glyma.09G021800/Glyma.09G021900/Glyma.09G040800/Glyma.09G076100/Glyma.09G103800/Glyma.09G260301/Glyma.10G137000/Glyma.10G223100/Glyma.13G324100/Glyma.15G128100/Glyma.15G128200/Glyma.15G183700/Glyma.17G028600/Glyma.17G044700/Glyma.18G231600/Glyma.19G212200/Glyma.19G220600/Glyma.19G231500	32	GO	Flower
GO:0006357	regulation of transcription by RNA polymerase II	33/385	326/33985	1.446309612472049e-21	3.8182573769262092e-19	3.19710545914874e-19	Glyma.01G064100/Glyma.01G064200/Glyma.01G169600/Glyma.02G121500/Glyma.02G121600/Glyma.02G287700/Glyma.03G019400/Glyma.04G027200/Glyma.04G159300/Glyma.04G245500/Glyma.04G257100/Glyma.05G018900/Glyma.05G148800/Glyma.05G163200/Glyma.06G027200/Glyma.06G117600/Glyma.06G205800/Glyma.06G324400/Glyma.07G081300/Glyma.08G105500/Glyma.08G120600/Glyma.08G250700/Glyma.08G269800/Glyma.08G310100/Glyma.11G073700/Glyma.13G034100/Glyma.14G027251/Glyma.14G155100/Glyma.16G091300/Glyma.17G080900/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	33	GO	Flower
GO:0030599	pectinesterase activity	19/385	75/33985	1.1036035141109485e-20	2.330810621802323e-18	1.9516356881119934e-18	Glyma.01G066000/Glyma.01G066100/Glyma.01G111400/Glyma.02G008300/Glyma.03G223400/Glyma.03G234100/Glyma.07G024200/Glyma.07G024300/Glyma.07G024500/Glyma.07G024600/Glyma.07G026600/Glyma.07G245300/Glyma.09G076100/Glyma.10G137000/Glyma.15G183700/Glyma.17G028600/Glyma.17G044700/Glyma.19G220600/Glyma.19G231500	19	GO	Flower
GO:0045229	external encapsulating structure organization	38/385	495/33985	1.9701358910304596e-20	3.4674391682136087e-18	2.9033581552027825e-18	Glyma.01G042700/Glyma.01G066000/Glyma.01G066100/Glyma.01G111400/Glyma.02G008300/Glyma.02G020600/Glyma.03G101200/Glyma.03G101700/Glyma.03G223400/Glyma.03G234100/Glyma.04G026400/Glyma.06G026300/Glyma.07G024200/Glyma.07G024300/Glyma.07G024500/Glyma.07G024600/Glyma.07G026600/Glyma.07G121500/Glyma.07G245300/Glyma.09G050900/Glyma.09G076100/Glyma.09G233700/Glyma.10G137000/Glyma.10G182700/Glyma.12G003100/Glyma.13G169700/Glyma.13G345100/Glyma.15G029300/Glyma.15G183700/Glyma.17G028600/Glyma.17G044700/Glyma.17G061000/Glyma.18G076900/Glyma.19G009900/Glyma.19G186700/Glyma.19G220600/Glyma.19G231500/Glyma.20G242000	38	GO	Flower
GO:0006366	transcription by RNA polymerase II	33/385	392/33985	4.335160140249785e-19	6.539898725862534e-17	5.4759917561049925e-17	Glyma.01G064100/Glyma.01G064200/Glyma.01G169600/Glyma.02G121500/Glyma.02G121600/Glyma.02G287700/Glyma.03G019400/Glyma.04G027200/Glyma.04G159300/Glyma.04G245500/Glyma.04G257100/Glyma.05G018900/Glyma.05G148800/Glyma.05G163200/Glyma.06G027200/Glyma.06G117600/Glyma.06G205800/Glyma.06G324400/Glyma.07G081300/Glyma.08G105500/Glyma.08G120600/Glyma.08G250700/Glyma.08G269800/Glyma.08G310100/Glyma.11G073700/Glyma.13G034100/Glyma.14G027251/Glyma.14G155100/Glyma.16G091300/Glyma.17G080900/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	33	GO	Flower
GO:0042545	cell wall modification	23/385	223/33985	1.4249510947262838e-15	1.8809354450386947e-13	1.574945946802735e-13	Glyma.01G066000/Glyma.01G066100/Glyma.01G111400/Glyma.02G008300/Glyma.03G223400/Glyma.03G234100/Glyma.04G026400/Glyma.06G026300/Glyma.07G024200/Glyma.07G024300/Glyma.07G024500/Glyma.07G024600/Glyma.07G026600/Glyma.07G245300/Glyma.09G076100/Glyma.10G137000/Glyma.13G169700/Glyma.15G183700/Glyma.17G028600/Glyma.17G044700/Glyma.19G009900/Glyma.19G220600/Glyma.19G231500	23	GO	Flower
GO:0010584	pollen exine formation	12/385	49/33985	2.383254997857393e-13	2.796352530819341e-11	2.3414435066669123e-11	Glyma.03G101200/Glyma.03G101700/Glyma.07G121500/Glyma.09G050900/Glyma.09G233700/Glyma.12G003100/Glyma.13G169700/Glyma.13G345100/Glyma.15G029300/Glyma.17G061000/Glyma.18G076900/Glyma.19G009900	12	GO	Flower
GO:0010208	pollen wall assembly	13/385	68/33985	7.393501915589688e-13	7.80753802286271e-11	6.537412220100356e-11	Glyma.03G101200/Glyma.03G101700/Glyma.07G121500/Glyma.09G050900/Glyma.09G233700/Glyma.12G003100/Glyma.13G169700/Glyma.13G345100/Glyma.15G029300/Glyma.17G061000/Glyma.18G076900/Glyma.19G009900/Glyma.20G242000	13	GO	Flower
GO:0071555	cell wall organization	27/385	435/33985	1.23193752372039e-12	1.1826600227715744e-10	9.902655693063423e-11	Glyma.01G042700/Glyma.01G066000/Glyma.01G066100/Glyma.01G111400/Glyma.02G008300/Glyma.02G020600/Glyma.03G223400/Glyma.03G234100/Glyma.04G026400/Glyma.06G026300/Glyma.07G024200/Glyma.07G024300/Glyma.07G024500/Glyma.07G024600/Glyma.07G026600/Glyma.07G245300/Glyma.09G076100/Glyma.10G137000/Glyma.10G182700/Glyma.13G169700/Glyma.15G183700/Glyma.17G028600/Glyma.17G044700/Glyma.19G009900/Glyma.19G186700/Glyma.19G220600/Glyma.19G231500	27	GO	Flower
GO:0010927	cellular component assembly involved in morphogenesis	13/385	73/33985	1.9322301992210805e-12	1.7003625753145508e-10	1.423748567847112e-10	Glyma.03G101200/Glyma.03G101700/Glyma.07G121500/Glyma.09G050900/Glyma.09G233700/Glyma.12G003100/Glyma.13G169700/Glyma.13G345100/Glyma.15G029300/Glyma.17G061000/Glyma.18G076900/Glyma.19G009900/Glyma.20G242000	13	GO	Flower
GO:0032989	cellular component morphogenesis	13/385	74/33985	2.3202219942780027e-12	1.8643933251420484e-10	1.561094889473007e-10	Glyma.03G101200/Glyma.03G101700/Glyma.07G121500/Glyma.09G050900/Glyma.09G233700/Glyma.12G003100/Glyma.13G169700/Glyma.13G345100/Glyma.15G029300/Glyma.17G061000/Glyma.18G076900/Glyma.19G009900/Glyma.20G242000	13	GO	Flower
GO:0052689	carboxylic ester hydrolase activity	19/385	203/33985	2.4717335749989277e-12	1.8643933251420484e-10	1.561094889473007e-10	Glyma.01G066000/Glyma.01G066100/Glyma.01G111400/Glyma.02G008300/Glyma.03G223400/Glyma.03G234100/Glyma.07G024200/Glyma.07G024300/Glyma.07G024500/Glyma.07G024600/Glyma.07G026600/Glyma.07G245300/Glyma.09G076100/Glyma.10G137000/Glyma.15G183700/Glyma.17G028600/Glyma.17G044700/Glyma.19G220600/Glyma.19G231500	19	GO	Flower
GO:0010093	specification of floral organ identity	9/385	30/33985	3.2466859168480116e-11	2.2856668854610003e-9	1.913835908878828e-9	Glyma.01G063500/Glyma.02G121100/Glyma.03G019400/Glyma.04G027200/Glyma.05G148800/Glyma.06G027200/Glyma.07G081300/Glyma.08G105500/Glyma.14G155100	9	GO	Flower
GO:0090701	specification of plant organ identity	9/385	33/33985	8.493457021254041e-11	5.485242747147843e-9	4.592906606463505e-9	Glyma.01G063500/Glyma.02G121100/Glyma.03G019400/Glyma.04G027200/Glyma.05G148800/Glyma.06G027200/Glyma.07G081300/Glyma.08G105500/Glyma.14G155100	9	GO	Flower
GO:0048438	floral whorl development	23/385	378/33985	8.830409725522096e-11	5.485242747147843e-9	4.592906606463505e-9	Glyma.01G063500/Glyma.02G121100/Glyma.02G287700/Glyma.03G019400/Glyma.03G101200/Glyma.03G101700/Glyma.04G027200/Glyma.05G006100/Glyma.05G148800/Glyma.06G027200/Glyma.06G324400/Glyma.07G081300/Glyma.07G121500/Glyma.07G237400/Glyma.08G105500/Glyma.08G250700/Glyma.10G237900/Glyma.14G027251/Glyma.14G155100/Glyma.16G073000/Glyma.18G273500/Glyma.19G006500/Glyma.19G061300	23	GO	Flower
GO:0048646	anatomical structure formation involved in morphogenesis	24/385	418/33985	1.1234151616003336e-10	6.5907022813886235e-9	5.5185306183876035e-9	Glyma.01G063500/Glyma.02G121100/Glyma.03G019400/Glyma.03G101200/Glyma.03G101700/Glyma.04G027200/Glyma.05G148800/Glyma.06G027200/Glyma.07G081300/Glyma.07G121500/Glyma.08G105500/Glyma.09G050900/Glyma.09G233700/Glyma.10G237900/Glyma.12G003100/Glyma.13G169700/Glyma.13G345100/Glyma.14G155100/Glyma.15G029300/Glyma.16G091300/Glyma.17G061000/Glyma.18G076900/Glyma.19G009900/Glyma.20G242000	24	GO	Flower
GO:0048437	floral organ development	24/385	471/33985	1.2340487524245223e-9	6.858713066106819e-8	5.742941562529633e-8	Glyma.01G063500/Glyma.02G121100/Glyma.02G287700/Glyma.03G019400/Glyma.03G101200/Glyma.03G101700/Glyma.04G027200/Glyma.05G006100/Glyma.05G148800/Glyma.06G027200/Glyma.06G324400/Glyma.07G081300/Glyma.07G121500/Glyma.07G237400/Glyma.08G105500/Glyma.08G250700/Glyma.10G237900/Glyma.11G003400/Glyma.14G027251/Glyma.14G155100/Glyma.16G073000/Glyma.18G273500/Glyma.19G006500/Glyma.19G061300	24	GO	Flower
GO:0048443	stamen development	16/385	206/33985	2.1167160209854907e-9	1.0644057705527039e-7	8.912488509412593e-8	Glyma.03G019400/Glyma.03G101200/Glyma.03G101700/Glyma.04G027200/Glyma.05G006100/Glyma.06G027200/Glyma.07G081300/Glyma.07G121500/Glyma.07G237400/Glyma.08G250700/Glyma.10G237900/Glyma.14G155100/Glyma.16G073000/Glyma.18G273500/Glyma.19G006500/Glyma.19G061300	16	GO	Flower
GO:0048466	androecium development	16/385	206/33985	2.1167160209854907e-9	1.0644057705527039e-7	8.912488509412593e-8	Glyma.03G019400/Glyma.03G101200/Glyma.03G101700/Glyma.04G027200/Glyma.05G006100/Glyma.06G027200/Glyma.07G081300/Glyma.07G121500/Glyma.07G237400/Glyma.08G250700/Glyma.10G237900/Glyma.14G155100/Glyma.16G073000/Glyma.18G273500/Glyma.19G006500/Glyma.19G061300	16	GO	Flower
GO:0048449	floral organ formation	10/385	65/33985	3.1879798475266687e-9	1.530230326812801e-7	1.2812933358480392e-7	Glyma.01G063500/Glyma.02G121100/Glyma.03G019400/Glyma.04G027200/Glyma.05G148800/Glyma.06G027200/Glyma.07G081300/Glyma.08G105500/Glyma.10G237900/Glyma.14G155100	10	GO	Flower
GO:0010214	seed coat development	11/385	96/33985	1.2757042964284444e-8	5.857146682732336e-7	4.904309423340474e-7	Glyma.01G111400/Glyma.03G262600/Glyma.05G148800/Glyma.06G324400/Glyma.07G024200/Glyma.07G024300/Glyma.07G024500/Glyma.07G024600/Glyma.07G026600/Glyma.08G105500/Glyma.10G026000	11	GO	Flower
GO:0048444	floral organ morphogenesis	11/385	100/33985	1.9676524591850056e-8	8.657670820414025e-7	7.249245902260548e-7	Glyma.01G063500/Glyma.02G121100/Glyma.03G019400/Glyma.04G027200/Glyma.05G148800/Glyma.06G027200/Glyma.06G324400/Glyma.07G081300/Glyma.08G105500/Glyma.10G237900/Glyma.14G155100	11	GO	Flower
GO:0048358	mucilage pectin biosynthetic process	6/385	20/33985	6.890855560685638e-8	2.9106973888336136e-6	2.4371868088319733e-6	Glyma.01G111400/Glyma.07G024200/Glyma.07G024300/Glyma.07G024500/Glyma.07G024600/Glyma.07G026600	6	GO	Flower
GO:0042995	cell projection	13/385	172/33985	9.503663003362894e-8	3.859949281365853e-6	3.2320149485120777e-6	Glyma.01G066000/Glyma.01G066100/Glyma.03G223400/Glyma.04G014000/Glyma.06G010500/Glyma.06G324400/Glyma.07G198100/Glyma.10G285100/Glyma.13G178300/Glyma.15G075300/Glyma.19G220600/Glyma.19G245800/Glyma.20G103900	13	GO	Flower
