BioProject	BioSample	Run	before_nreads	before_nbases	before_q20bases	before_q30bases	before_q20rate	before_q30rate	before_GCcontent	before_meanlength	after_nreads	after_nbases	after_q20bases	after_q30bases	after_q20rate	after_q30rate	after_GCcontent	after_meanlength	filter_n_passed	filter_n_lowquality	filter_n_too_many_N	filter_n_tooshort	filter_n_toolong	duplication_rate
PRJDB9681	SAMD00244324	DRR243617	30541256	4611729656	3924156089	3566917559	0.850908	0.773445	0.209718	151	22660828	3373709160	3044554011	2829486294	0.902435	0.838687	0.176972	148	22660828	7880046	382	0	0	0.0343437
PRJDB9681	SAMD00244325	DRR243618	15087118	2278154818	1931248708	1750646148	0.847725	0.768449	0.213759	151	11018134	1638961450	1477354784	1370845571	0.901397	0.836411	0.180426	148	11018134	4068828	156	0	0	0.0298135
PRJDB9681	SAMD00244326	DRR243619	10446830	1577471330	1342741328	1221666197	0.851199	0.774446	0.210623	151	7631486	1135246338	1028230149	957379902	0.905733	0.843323	0.17693	148	7631486	2815248	96	0	0	0.0366821
PRJDB9681	SAMD00244327	DRR243620	22638162	3418362462	2935959651	2681831945	0.858879	0.784537	0.200747	151	17130068	2554552360	2321519847	2166027937	0.908778	0.847909	0.169432	149	17130068	5507798	296	0	0	0.0349209
PRJDB9681	SAMD00244328	DRR243621	14141404	2135352004	1809340559	1640455240	0.847327	0.768236	0.214096	151	10284810	1530782248	1381617981	1283154346	0.902557	0.838234	0.177224	148	10284810	3856448	146	0	0	0.0250993
PRJDB9681	SAMD00244329	DRR243622	18339806	2769310706	2346871415	2131825272	0.847457	0.769804	0.215719	151	13293464	1977687272	1783310174	1657352958	0.901715	0.838026	0.181458	148	13293464	5046174	168	0	0	0.0328683
PRJDB9681	SAMD00244330	DRR243623	16510554	2493093654	2111002516	1910287888	0.84674	0.766232	0.212476	151	12134642	1807644170	1627303902	1508048378	0.900235	0.834262	0.176719	148	12134642	4375730	182	0	0	0.0250817
PRJDB9681	SAMD00244331	DRR243624	17728040	2676934040	2271173818	2063596160	0.848424	0.77088	0.212278	151	13211988	1963298856	1763627620	1637643094	0.898298	0.834128	0.179027	148	13211988	4515930	122	0	0	0.0290966
PRJDB9681	SAMD00244332	DRR243625	22306076	3368217476	2870442844	2612113035	0.852214	0.775518	0.210736	151	16676040	2486139894	2243391939	2085658001	0.902359	0.838914	0.1776	149	16676040	5629814	222	0	0	0.0270022
PRJDB9681	SAMD00244333	DRR243626	16221008	2449372208	2069085631	1874362718	0.844741	0.765242	0.217882	151	11577886	1721235454	1550712127	1438768108	0.90093	0.835893	0.183725	148	11577886	4642934	188	0	0	0.0289151
PRJDB9681	SAMD00244334	DRR243627	17700500	2672775500	2269748153	2060915173	0.84921	0.771077	0.213895	151	12845202	1912010292	1728452502	1606819403	0.903997	0.840382	0.17834	148	12845202	4855024	274	0	0	0.0294896
PRJDB9681	SAMD00244335	DRR243628	14146886	2136179786	1810904086	1641476690	0.84773	0.768417	0.21121500000000001	151	10145868	1511317560	1367024326	1270133651	0.904525	0.840415	0.175635	148	10145868	4000774	244	0	0	0.0308536
PRJDB9681	SAMD00244336	DRR243629	13576742	2050088042	1698529298	1515369135	0.828515	0.739173	0.230992	151	9294530	1378617108	1226251129	1125594324	0.889479	0.816466	0.190785	148	9294530	4281970	242	0	0	0.015909
PRJDB9681	SAMD00244337	DRR243630	19389708	2927845908	2480615566	2241699657	0.847249	0.765648	0.211134	151	14079648	2098782028	1894458665	1755244091	0.902647	0.836316	0.175726	149	14079648	5309704	356	0	0	0.0244992
PRJDB9681	SAMD00244338	DRR243631	15533444	2345550044	1993150001	1808052810	0.849758	0.770844	0.212343	151	11318760	1683708748	1522908165	1414625100	0.904496	0.840184	0.177077	148	11318760	4214428	256	0	0	0.0313787
PRJDB9681	SAMD00244339	DRR243632	17189890	2595673390	2190780324	1975769402	0.844012	0.761178	0.215623	151	12302440	1832248000	1653494200	1531538798	0.90244	0.83588	0.175811	148	12302440	4887138	312	0	0	0.0187273
PRJDB9681	SAMD00244340	DRR243633	9882386	1492240286	1273939644	1158921902	0.853709	0.776632	0.206899	151	7311370	1089563450	987602445	919010710	0.90642	0.843467	0.173196	149	7311370	2570822	194	0	0	0.0287159
PRJDB9681	SAMD00244341	DRR243634	11637264	1757226864	1496451649	1358192629	0.851598	0.772918	0.209067	151	8509902	1266937888	1148699311	1067971189	0.906674	0.842955	0.174252	148	8509902	3127186	176	0	0	0.0300871
PRJDB9681	SAMD00244342	DRR243635	15589860	2354068860	1984200740	1792361671	0.842881	0.761389	0.220267	151	11154890	1657267646	1489793092	1379419628	0.898945	0.832346	0.183358	148	11154890	4434732	238	0	0	0.0239267
PRJDB9681	SAMD00244343	DRR243636	17455540	2635786540	2230225672	2016209815	0.846133	0.764937	0.212023	151	12534994	1867928408	1686581820	1563986566	0.902916	0.837284	0.17529	149	12534994	4920216	330	0	0	0.0241782
PRJDB9681	SAMD00244344	DRR243637	17413844	2629490444	2217991546	2006273717	0.843506	0.76299	0.222615	151	12333996	1831123462	1649234691	1528949000	0.900668	0.834979	0.18638	148	12333996	5079566	282	0	0	0.0262508
PRJDB9681	SAMD00244345	DRR243638	10688988	1614037188	1369851362	1242399737	0.848711	0.769747	0.211576	151	7757218	1155201154	1043919938	969769890	0.90366899999999994	0.839481	0.176924	148	7757218	2931612	158	0	0	0.0279345
PRJDB9681	SAMD00244346	DRR243639	22431090	3387094590	2875986264	2609517036	0.849101	0.770429	0.214845	151	16297828	2423866476	2191301493	2035940089	0.904052	0.839956	0.17975	148	16297828	6132908	354	0	0	0.027614
PRJDB9681	SAMD00244347	DRR243640	24946568	3766931768	3167482518	2857406689	0.840865	0.75855	0.221151	151	17548788	2608354334	2345783121	2171757813	0.899335	0.832616	0.183168	148	17548788	7397440	340	0	0	0.0237835
PRJDB9681	SAMD00244348	DRR243641	21795284	3291087884	2779133275	2510588726	0.844442	0.762845	0.216716	151	15709970	2338709590	2104297584	1948380612	0.899769	0.833101	0.180333	148	15709970	6084964	350	0	0	0.0233723
PRJDB9681	SAMD00244349	DRR243642	19863508	2999389708	2533877970	2288877949	0.844798	0.763115	0.217147	151	14257922	2118696698	1910515038	1769957326	0.901741	0.835399	0.180241	148	14257922	5605258	328	0	0	0.0224174
PRJDB9681	SAMD00244350	DRR243643	12697334	1917297434	1631645141	1482751645	0.851013	0.773355	0.2136	151	9255876	1376221806	1246503678	1159561040	0.905743	0.842568	0.178862	148	9255876	3441234	224	0	0	0.0300907
PRJDB9681	SAMD00244351	DRR243644	12581742	1899843042	1614459752	1462584617	0.849786	0.769845	0.208895	151	9319364	1387785208	1253487368	1163097275	0.903229	0.838096	0.172267	148	9319364	3262164	214	0	0	0.0217965
PRJDB9681	SAMD00244352	DRR243645	24570112	3710086912	3144015846	2847368209	0.847424	0.767467	0.214746	151	17657124	2628344470	2376860261	2207204334	0.904318	0.83977	0.177577	148	17657124	6912590	398	0	0	0.0257138
PRJDB9681	SAMD00244353	DRR243646	14811692	2236565492	1895770625	1715778294	0.847626	0.767149	0.212586	151	10729592	1597841842	1444091659	1340154650	0.903776	0.838728	0.175508	148	10729592	4081816	284	0	0	0.0234247
PRJDB9681	SAMD00244354	DRR243647	15909722	2402368022	2044550504	1853305335	0.851056	0.771449	0.210242	151	11809996	1759010286	1589164201	1474392578	0.903442	0.838194	0.175657	148	11809996	4099448	278	0	0	0.0221697
PRJDB9681	SAMD00244355	DRR243648	17332662	2617231962	2218818667	2013684576	0.847773	0.769395	0.215196	151	12538528	1865627264	1684836889	1566008382	0.903094	0.8394	0.178709	148	12538528	4793840	294	0	0	0.0270162
PRJDB9681	SAMD00244356	DRR243649	21670890	3272304390	2804404085	2560128264	0.857012	0.782363	0.205338	151	16283846	2425649244	2201174214	2052650133	0.907458	0.846227	0.172863	148	16283846	5386658	386	0	0	0.0337144
PRJDB9681	SAMD00244293	DRR243650	20547852	3102725652	2623751251	2374525085	0.845628	0.765303	0.215732	151	14673454	2183581706	1970243830	1827842586	0.902299	0.837085	0.179312	148	14673454	5874070	328	0	0	0.028975
PRJDB9681	SAMD00244357	DRR243651	27479822	4149453122	3482390740	3135017721	0.839241	0.755526	0.220617	151	19219188	2858109070	2567904127	2374409658	0.898463	0.830762	0.181873	148	19219188	8260188	446	0	0	0.0208424
PRJDB9681	SAMD00244358	DRR243652	13072604	1973963204	1675047913	1518315659	0.848571	0.769171	0.213564	151	9533318	1418830758	1280420103	1188371459	0.902447	0.837571	0.178658	148	9533318	3539082	204	0	0	0.0296195
PRJDB9681	SAMD00244359	DRR243653	24763744	3739325344	3166845344	2869425021	0.846903	0.767364	0.217057	151	17948780	2668696892	2405852443	2232297584	0.901508	0.836475	0.181328	148	17948780	6814598	366	0	0	0.029931
PRJDB9681	SAMD00244360	DRR243654	16290740	2459901740	2081598802	1882179501	0.846212	0.765144	0.214079	151	11836576	1761920018	1588251250	1472004220	0.901432	0.835455	0.177343	148	11836576	4453916	248	0	0	0.0230359
PRJDB9681	SAMD00244361	DRR243655	20869978	3151366678	2657314077	2394645092	0.843226	0.759875	0.214585	151	15083484	2246242790	2020568174	1868505380	0.899532	0.831836	0.177101	148	15083484	5786138	356	0	0	0.0192844
PRJDB9681	SAMD00244362	DRR243656	29362120	4433680120	3718240058	3344456350	0.838635	0.75433	0.222656	151	20573542	3056560126	2743546197	2534168427	0.897593	0.829092	0.184898	148	20573542	8788136	442	0	0	0.0214202
PRJDB9681	SAMD00244363	DRR243657	18854872	2847085672	2414609977	2185610594	0.848099	0.767666	0.210884	151	13807224	2057056532	1855696577	1720804995	0.902113	0.836538	0.175906	148	13807224	5047366	282	0	0	0.0223795
PRJDB9681	SAMD00244364	DRR243658	26071478	3936793178	3332741857	3017006068	0.846563	0.766361	0.214986	151	18884014	2813016604	2534367836	2349869526	0.900943	0.835356	0.179414	148	18884014	7187046	418	0	0	0.025324
PRJDB9681	SAMD00244365	DRR243659	20871036	3151526436	2645863866	2384002302	0.83955	0.75646	0.22481400000000001	151	14652296	2175200126	1951854156	1804061328	0.897322	0.829377	0.188853	148	14652296	6218394	346	0	0	0.0239919
PRJDB9681	SAMD00244366	DRR243660	32346946	4884388846	4143001322	3756953898	0.848213	0.769176	0.214042	151	23405134	3484666236	3147083602	2922499894	0.903123	0.838674	0.179071	148	23405134	8941258	554	0	0	0.0295121
PRJDB9681	SAMD00244367	DRR243661	20093710	3034150210	2567650600	2327317343	0.84625	0.767041	0.218047	151	14515846	2160175302	1946277111	1806181143	0.900981	0.836127	0.181608	148	14515846	5577536	328	0	0	0.023246
PRJDB9681	SAMD00244368	DRR243662	15960130	2409979630	2059961783	1876256844	0.854763	0.778536	0.206838	151	11876138	1769849730	1605116904	1495078582	0.906923	0.844749	0.172745	149	11876138	4083696	296	0	0	0.0281042
PRJDB9681	SAMD00244369	DRR243663	28453602	4296493902	3652061678	3311274954	0.85001	0.770692	0.213687	151	20734980	3084219578	2792699701	2594350722	0.90548	0.84116899999999994	0.177509	148	20734980	7718172	450	0	0	0.0268816
PRJDB9681	SAMD00244370	DRR243664	18698228	2823432428	2393100594	2165943731	0.847586	0.767131	0.211619	151	13490944	2008095666	1816535447	1686313119	0.904606	0.839757	0.174758	148	13490944	5206994	290	0	0	0.0221625
PRJDB9681	SAMD00244371	DRR243665	15377858	2322056558	1996338140	1822390231	0.859728	0.784817	0.203015	151	11658486	1738514506	1581478030	1474934042	0.909672	0.848388	0.170383	149	11658486	3719126	246	0	0	0.0285504
PRJDB9681	SAMD00244372	DRR243666	21437038	3236992738	2714883081	2442434128	0.838705	0.754538	0.216194	151	15155614	2256718700	2022484615	1867502185	0.896206	0.82753	0.177492	148	15155614	6281110	314	0	0	0.013728
PRJEB15247	SAMEA4395172	ERR1597717	64237226	6487959826	6269989429	6025972868	0.966404	0.928793	0.438585	101	61393968	6180933009	6093752622	5883554509	0.985895	0.951888	0.438138	100	61393968	2685110	33312	124836	0	0.0461401
PRJEB15247	SAMEA4395173	ERR1597718	41552636	4196816236	4050762125	3888213790	0.965199	0.926467	0.444444	101	39669214	3992510293	3933872018	3794527685	0.985313	0.950411	0.443833	100	39669214	1789186	21182	73054	0	0.0356068
PRJEB15247	SAMEA4395174	ERR1597719	50795644	5130360044	4942877238	4740946693	0.963456	0.924096	0.43996	101	48312566	4864452766	4792001687	4618911821	0.985106	0.949523	0.439277	100	48312566	2343794	25956	113328	0	0.0353664
PRJEB15247	SAMEA4395175	ERR1597720	33146096	3347755696	3245789053	3130939885	0.969542	0.935235	0.443306	101	31832188	3204716254	3163603710	3064290826	0.987171	0.956182	0.44293	100	31832188	1268888	17440	27580	0	0.028392
PRJEB15247	SAMEA4395176	ERR1597721	49338208	4983159008	4830415251	4661058482	0.969348	0.935362	0.441806	101	47346588	4764015971	4703525954	4557202107	0.987303	0.956588	0.441439	100	47346588	1885726	26276	79618	0	0.0420295
PRJEB15247	SAMEA4395177	ERR1597722	71279056	7199184656	6974795401	6729266876	0.968831	0.934726	0.440899	101	68432628	6888352626	6797311822	6585610783	0.986783	0.95605	0.440538	100	68432628	2808550	37878	0	0	0.0537195
PRJEB15247	SAMEA4395178	ERR1597723	43642500	4407892500	4260875232	4095516717	0.966647	0.929133	0.441616	101	41728698	4202179999	4143121110	4000671603	0.985946	0.952047	0.441122	100	41728698	1777712	22476	113614	0	0.0420742
PRJEB15247	SAMEA4395179	ERR1597724	51423168	5193739968	5012228603	4808139257	0.965052	0.925757	0.444524	101	49139930	4948522294	4873974410	4698662221	0.984935	0.949508	0.443928	100	49139930	2256874	26364	0	0	0.0453179
PRJEB15247	SAMEA4395180	ERR1597725	41426398	4184066198	4039720663	3877453713	0.965501	0.926719	0.445837	101	39618046	3988907636	3929187375	3789771833	0.985028	0.950078	0.445235	100	39618046	1787188	21164	0	0	0.0352078
PRJEB15247	SAMEA4395181	ERR1597726	19820794	2001900194	1940540710	1872353584	0.969349	0.935288	0.444328	101	19047360	1917628406	1892425438	1833551551	0.986857	0.956156	0.443858	100	19047360	762848	10586	0	0	0.0257986
PRJEB15247	SAMEA4395182	ERR1597727	42622034	4304825434	4170606802	4022928295	0.968821	0.934516	0.444634	101	40864946	4113435066	4060948084	3933964579	0.98724	0.95637	0.444264	100	40864946	1673028	22686	61374	0	0.0379648
PRJEB15247	SAMEA4395183	ERR1597728	40106364	4050742764	3929023575	3794346157	0.969951	0.936704	0.44214	101	38470228	3872583120	3825456984	3709216315	0.987831	0.957815	0.44185	100	38470228	1437202	21384	177550	0	0.0360607
PRJEB20727	SAMEA104041776	ERR1956911	4581436	458143600	409140857	381680662	0.893041	0.833103	0.444983	100	4170909	417090900	391648322	366408430	0.939	0.878486	0.43574	100	4170909	410519	8	0	0	0.310033
PRJEB20727	SAMEA104041777	ERR1956912	4113351	411335100	365502500	340466922	0.888576	0.827712	0.450946	100	3723457	372345700	348837080	325905433	0.936863	0.875276	0.441228	100	3723457	389883	11	0	0	0.224892
PRJEB20727	SAMEA104041778	ERR1956913	3948730	394873000	352648264	328436742	0.893068	0.831753	0.441986	100	3595183	359518300	337586822	315321892	0.938998	0.877068	0.433525	100	3595183	353545	2	0	0	0.29727
PRJEB20727	SAMEA104041779	ERR1956914	3705072	370507200	320178721	295247218	0.864163	0.796873	0.474456	100	3261300	326130000	301246085	278781616	0.923699	0.854817	0.461414	100	3261300	443765	7	0	0	0.242431
PRJEB20727	SAMEA104041780	ERR1956915	3496084	349608400	307838749	285423246	0.880524	0.816408	0.454986	100	3138499	313849900	292486224	272072609	0.93193	0.866888	0.444602	100	3138499	357581	4	0	0	0.242647
PRJEB20727	SAMEA104041781	ERR1956916	4499428	449942800	398552517	370318596	0.885785	0.823035	0.451236	100	4062237	406223700	379893741	354074982	0.935184	0.871626	0.441182	100	4062237	437183	8	0	0	0.247221
PRJEB20727	SAMEA104041782	ERR1956917	4522203	452220300	399654645	370255998	0.883761	0.818751	0.451292	100	4078789	407878900	380711431	353821938	0.933393	0.867468	0.441066	100	4078789	443403	11	0	0	0.278153
PRJEB20727	SAMEA104041783	ERR1956918	4378050	437805000	385062989	356850078	0.879531	0.815089	0.459719	100	3923189	392318900	365664226	339973038	0.932059	0.866573	0.44915	100	3923189	454858	3	0	0	0.235564
PRJEB20727	SAMEA104041784	ERR1956919	5631470	563147000	493303894	456738281	0.875977	0.811046	0.466279	100	5033906	503390600	467708626	434417533	0.929117	0.862983	0.455687	100	5033906	597561	3	0	0	0.308139
PRJEB20727	SAMEA104041785	ERR1956920	4769898	476989800	422041321	392232893	0.884802	0.822309	0.452042	100	4304592	430459200	402188813	374950370	0.934325	0.871047	0.441767	100	4304592	465298	8	0	0	0.261089
PRJEB20727	SAMEA104041786	ERR1956921	4168372	416837200	366087519	339298956	0.878251	0.813984	0.46438	100	3732666	373266600	347476885	323078938	0.930908	0.865545	0.453656	100	3732666	435697	9	0	0	0.267805
PRJEB20727	SAMEA104041787	ERR1956922	4956918	495691800	435143401	403504906	0.877851	0.814024	0.466051	100	4429726	442972600	412674861	383932623	0.931604	0.866719	0.454787	100	4429726	527188	4	0	0	0.244114
PRJEB29567	SAMEA5071870	ERR2881733	26779130	3374170380	3294395458	3212701450	0.976357	0.952146	0.443951	126	26461930	3218944493	3158808312	3090429967	0.981318	0.960076	0.441267	121	26461930	288450	11460	17290	0	0.095447100000000007
PRJEB29567	SAMEA5071871	ERR2881734	44908730	5658499980	5524996988	5386878756	0.976407	0.951998	0.439464	126	44433328	5462040225	5356498658	5237014825	0.980677	0.958802	0.437425	122	44433328	452514	19852	3036	0	0.0937596
PRJEB29567	SAMEA5071872	ERR2881735	31522550	3971841300	3876287739	3779096539	0.975942	0.951472	0.439695	126	31138664	3833970215	3759583117	3675995593	0.980598	0.958796	0.437809	123	31138664	367036	14030	2820	0	0.0626078
PRJEB29567	SAMEA5071873	ERR2881736	37966870	4783825620	4666606733	4543602898	0.975497	0.949784	0.441325	126	37566858	4621828110	4527755609	4420385694	0.979646	0.956415	0.439461	123	37566858	381114	16612	2286	0	0.0761505
PRJEB29567	SAMEA5071874	ERR2881737	39112270	4928146020	4821765941	4708285715	0.978414	0.955387	0.45426	126	38731892	4770880574	4685876332	4586702242	0.982183	0.961395	0.452838	123	38731892	356902	17212	6264	0	0.0752263
PRJEB29567	SAMEA5071875	ERR2881738	31555180	3975952680	3890282251	3799048465	0.978453	0.955506	0.449857	126	31254748	3867032530	3797580380	3716995999	0.98204	0.961201	0.448646	123	31254748	285042	13818	1572	0	0.0526514
PRJEB29567	SAMEA5071876	ERR2881739	38141308	4805804808	4703903532	4594253847	0.978796	0.95598	0.456569	126	37784266	4578666570	4499601098	4407083622	0.982732	0.962526	0.454102	121	37784266	338702	16362	1978	0	0.0775293
PRJEB29567	SAMEA5071877	ERR2881740	30514830	3844868580	3765658211	3679709429	0.979398	0.957044	0.45204	126	30255204	3645761062	3584114718	3511871938	0.983091	0.963275	0.449143	120	30255204	244452	13294	1880	0	0.0609397
PRJEB29567	SAMEA5071878	ERR2881741	27994038	3527248788	3431940350	3331683391	0.972979	0.944556	0.447232	126	27669898	3441951218	3363624326	3273881144	0.977243	0.95117	0.446322	124	27669898	309374	12484	2282	0	0.0694538
PRJEB29567	SAMEA5071879	ERR2881742	38065550	4796259300	4687971994	4573486020	0.977423	0.953553	0.456966	126	37657694	4609495332	4524959599	4426880508	0.981661	0.960383	0.455075	122	37657694	384212	16228	7416	0	0.0731625
PRJEB29567	SAMEA5071880	ERR2881743	35623150	4488516900	4380704046	4268005794	0.97598	0.950872	0.451475	126	35233866	4375912029	4288613966	4188721659	0.98005	0.957223	0.450397	124	35233866	370316	15570	3398	0	0.0576522
PRJEB29567	SAMEA5071881	ERR2881744	40628506	5119191756	5002086593	4879476164	0.977124	0.953173	0.445932	126	40205890	4961725810	4867871521	4760482854	0.981084	0.959441	0.444353	123	40205890	402672	17936	2008	0	0.069839
PRJNA79597	SAMN00009684	SRR037374	4881479	175733244	161454277	153761645	0.918746	0.874972	0.489074	36	4791352	172413917	159557448	152147542	0.925433	0.882455	0.487835	35	4791352	59555	361	30211	0	0.385165
PRJNA79597	SAMN00009685	SRR037375	5611265	202005540	188848052	181163871	0.934866	0.896826	0.483753	36	5557016	200052576	188162047	180705298	0.940563	0.903289	0.482818	36	5557016	54236	13	0	0	0.437187
PRJNA79597	SAMN00009686	SRR037376	6194059	222986124	208978268	199372260	0.937181	0.894102	0.476032	36	6110994	219933176	207276018	197990483	0.94245	0.90023	0.473842	35	6110994	51188	33	31844	0	0.439006
